Date,Close
11/12/2015 16:00:00,19.18
11/13/2015 16:00:00,19.36
11/16/2015 16:00:00,19.51
11/17/2015 16:00:00,19.28
11/18/2015 16:00:00,19.78
11/19/2015 16:00:00,19.63
11/20/2015 16:00:00,19.5
11/23/2015 16:00:00,19.88
11/24/2015 16:00:00,21.77
11/25/2015 16:00:00,22.19
11/27/2015 16:00:00,21.62
11/30/2015 16:00:00,21.33
12/1/2015 16:00:00,22.53
12/2/2015 16:00:00,20.98
12/3/2015 16:00:00,20.31
12/4/2015 16:00:00,19.93
12/7/2015 16:00:00,19.15
12/8/2015 16:00:00,17.81
12/9/2015 16:00:00,18.41
12/10/2015 16:00:00,18.72
12/11/2015 16:00:00,18.55
12/14/2015 16:00:00,17.95
12/15/2015 16:00:00,17.78
12/16/2015 16:00:00,18.16
12/17/2015 16:00:00,17.44
12/18/2015 16:00:00,17.84
12/21/2015 16:00:00,17.91
12/22/2015 16:00:00,17.9
12/23/2015 16:00:00,19.2
12/24/2015 16:00:00,19.51
12/28/2015 16:00:00,18.07
12/29/2015 16:00:00,18.34
12/30/2015 16:00:00,18.19
12/31/2015 16:00:00,17.96
1/4/2016 16:00:00,17.72
1/5/2016 16:00:00,17.25
1/6/2016 16:00:00,16.12
1/7/2016 16:00:00,15.88
1/8/2016 16:00:00,15.35
1/11/2016 16:00:00,15.09
1/12/2016 16:00:00,15.23
1/13/2016 16:00:00,14.72
1/14/2016 16:00:00,15.7
1/15/2016 16:00:00,14.77
1/19/2016 16:00:00,14.52
1/20/2016 16:00:00,14.25
1/21/2016 16:00:00,15.4
1/22/2016 16:00:00,15.86
1/25/2016 16:00:00,15.22
1/26/2016 16:00:00,16.01
1/27/2016 16:00:00,15.7
1/28/2016 16:00:00,15.78
1/29/2016 16:00:00,16.21
2/1/2016 16:00:00,16.05
2/2/2016 16:00:00,15.18
2/3/2016 16:00:00,15.65
2/4/2016 16:00:00,16.03
2/5/2016 16:00:00,15.96
2/8/2016 16:00:00,16.14
2/9/2016 16:00:00,16.01
2/10/2016 16:00:00,15.96
2/11/2016 16:00:00,15.82
2/12/2016 16:00:00,16.41
2/16/2016 16:00:00,16.93
2/17/2016 16:00:00,17.75
2/18/2016 16:00:00,17.53
2/19/2016 16:00:00,16.8
2/22/2016 16:00:00,17.56
2/23/2016 16:00:00,16.63
2/24/2016 16:00:00,17.15
2/25/2016 16:00:00,19.92
2/26/2016 16:00:00,19.91
2/29/2016 16:00:00,20.17
3/1/2016 16:00:00,20.39
3/2/2016 16:00:00,20.98
3/3/2016 16:00:00,21.23
3/4/2016 16:00:00,21.16
3/7/2016 16:00:00,20.87
3/8/2016 16:00:00,19.73
3/9/2016 16:00:00,19.31
3/10/2016 16:00:00,19.33
3/11/2016 16:00:00,19.95
3/14/2016 16:00:00,19.85
3/15/2016 16:00:00,19.24
3/16/2016 16:00:00,19.6
3/17/2016 16:00:00,21
3/18/2016 16:00:00,20.92
3/21/2016 16:00:00,21.05
3/22/2016 16:00:00,21.53
3/23/2016 16:00:00,20.77
3/24/2016 16:00:00,20.94
3/28/2016 16:00:00,20.35
3/29/2016 16:00:00,21.66
3/30/2016 16:00:00,21.55
3/31/2016 16:00:00,21.72
4/1/2016 16:00:00,21.83
4/4/2016 16:00:00,21.75
4/5/2016 16:00:00,21.7
4/6/2016 16:00:00,21.97
4/7/2016 16:00:00,21.74
4/8/2016 16:00:00,22.51
4/11/2016 16:00:00,22.56
4/12/2016 16:00:00,22.73
4/13/2016 16:00:00,23.5
4/14/2016 16:00:00,23.37
4/15/2016 16:00:00,23.66
4/18/2016 16:00:00,24.56
4/19/2016 16:00:00,24.14
4/20/2016 16:00:00,24.55
4/21/2016 16:00:00,24.66
4/22/2016 16:00:00,24.77
4/25/2016 16:00:00,24.64
4/26/2016 16:00:00,24.81
4/27/2016 16:00:00,24.6
4/28/2016 16:00:00,24.52
4/29/2016 16:00:00,25.74
5/2/2016 16:00:00,25.77
5/3/2016 16:00:00,25.13
5/4/2016 16:00:00,24.58
5/5/2016 16:00:00,24.51
5/6/2016 16:00:00,24.72
5/9/2016 16:00:00,23.77
5/10/2016 16:00:00,24.51
5/11/2016 16:00:00,24.34
5/12/2016 16:00:00,24.18
5/13/2016 16:00:00,23.9
5/16/2016 16:00:00,24.24
5/17/2016 16:00:00,24.24
5/18/2016 16:00:00,23.98
5/19/2016 16:00:00,23.78
5/20/2016 16:00:00,24.47
5/23/2016 16:00:00,24.35
5/24/2016 16:00:00,24.91
5/25/2016 16:00:00,26.27
5/26/2016 16:00:00,25.88
5/27/2016 16:00:00,25.69
5/31/2016 16:00:00,25.96
6/1/2016 16:00:00,26.9
6/2/2016 16:00:00,26.6
6/3/2016 16:00:00,26.39
6/6/2016 16:00:00,27.44
6/7/2016 16:00:00,27.83
6/8/2016 16:00:00,27.71
6/9/2016 16:00:00,27.35
6/10/2016 16:00:00,26.36
6/13/2016 16:00:00,25.88
6/14/2016 16:00:00,25.56
6/15/2016 16:00:00,25.22
6/16/2016 16:00:00,25.3
6/17/2016 16:00:00,25.4
6/20/2016 16:00:00,26.14
6/21/2016 16:00:00,26.13
6/22/2016 16:00:00,25.99
6/23/2016 16:00:00,26.85
6/24/2016 16:00:00,24.25
6/27/2016 16:00:00,22.06
6/28/2016 16:00:00,22.68
6/29/2016 16:00:00,23.56
6/30/2016 16:00:00,24.13
7/1/2016 16:00:00,24.9
7/5/2016 16:00:00,23.43
7/6/2016 16:00:00,23.22
7/7/2016 16:00:00,23.61
7/8/2016 16:00:00,24.75
7/11/2016 16:00:00,25.23
7/12/2016 16:00:00,26.17
7/13/2016 16:00:00,25.82
7/14/2016 16:00:00,25.52
7/15/2016 16:00:00,25.62
7/18/2016 16:00:00,25.58
7/19/2016 16:00:00,25.38
7/20/2016 16:00:00,25.58
7/21/2016 16:00:00,25.47
7/22/2016 16:00:00,25.31
7/25/2016 16:00:00,25.22
7/26/2016 16:00:00,26.03
7/27/2016 16:00:00,26.69
7/28/2016 16:00:00,29.26
7/29/2016 16:00:00,30.02
8/1/2016 16:00:00,29.24
8/2/2016 16:00:00,28.93
8/3/2016 16:00:00,29.03
8/4/2016 16:00:00,28.8
8/5/2016 16:00:00,29.1
8/8/2016 16:00:00,29.28
8/9/2016 16:00:00,28.96
8/10/2016 16:00:00,28.66
8/11/2016 16:00:00,29.1
8/12/2016 16:00:00,29.01
8/15/2016 16:00:00,29.99
8/16/2016 16:00:00,30.4
8/17/2016 16:00:00,30.62
8/18/2016 16:00:00,31.22
8/19/2016 16:00:00,31.41
8/22/2016 16:00:00,31.28
8/23/2016 16:00:00,31.44
8/24/2016 16:00:00,30.76
8/25/2016 16:00:00,30.34
8/26/2016 16:00:00,30.77
8/29/2016 16:00:00,30.89
8/30/2016 16:00:00,30.91
8/31/2016 16:00:00,30.12
9/1/2016 16:00:00,30.56
9/2/2016 16:00:00,31.22
9/6/2016 16:00:00,31.16
9/7/2016 16:00:00,31.38
9/8/2016 16:00:00,31.39
9/9/2016 16:00:00,30.28
9/12/2016 16:00:00,31.16
9/13/2016 16:00:00,30.07
9/14/2016 16:00:00,29.87
9/15/2016 16:00:00,30.41
9/16/2016 16:00:00,30.11
9/19/2016 16:00:00,30.49
9/20/2016 16:00:00,30.39
9/21/2016 16:00:00,31.48
9/22/2016 16:00:00,32.27
9/23/2016 16:00:00,31.05
9/26/2016 16:00:00,30.99
9/27/2016 16:00:00,30.06
9/28/2016 16:00:00,32.28
9/29/2016 16:00:00,32.09
9/30/2016 16:00:00,32.83
10/3/2016 16:00:00,32.49
10/4/2016 16:00:00,32.53
10/5/2016 16:00:00,33.83
10/6/2016 16:00:00,33.74
10/7/2016 16:00:00,33.2
10/10/2016 16:00:00,33.2
10/11/2016 16:00:00,32.95
10/12/2016 16:00:00,33.19
10/13/2016 16:00:00,32.57
10/14/2016 16:00:00,32.28
10/17/2016 16:00:00,32.26
10/18/2016 16:00:00,32.79
10/19/2016 16:00:00,32.74
10/20/2016 16:00:00,32.18
10/21/2016 16:00:00,32.01
10/24/2016 16:00:00,31.66
10/25/2016 16:00:00,31
10/26/2016 16:00:00,30.88
10/27/2016 16:00:00,30.82
10/28/2016 16:00:00,29.17
10/31/2016 16:00:00,27.74
11/1/2016 16:00:00,27.89
11/2/2016 16:00:00,27.88
11/3/2016 16:00:00,28.52
11/4/2016 16:00:00,28.98
11/7/2016 16:00:00,29.26
11/8/2016 16:00:00,29.46
11/9/2016 16:00:00,30.76
11/10/2016 16:00:00,31.3
11/11/2016 16:00:00,32.26
11/14/2016 16:00:00,33
11/15/2016 16:00:00,34.01
11/16/2016 16:00:00,34.87
11/17/2016 16:00:00,34.08
11/18/2016 16:00:00,34.24
11/21/2016 16:00:00,34.43
11/22/2016 16:00:00,34.71
11/23/2016 16:00:00,35.55
11/25/2016 16:00:00,34.83
11/28/2016 16:00:00,34.56
11/29/2016 16:00:00,34.33
11/30/2016 16:00:00,35.55
12/1/2016 16:00:00,36.2
12/2/2016 16:00:00,36.06
12/5/2016 16:00:00,36.95
12/6/2016 16:00:00,38.18
12/7/2016 16:00:00,39.24
12/8/2016 16:00:00,40.01
12/9/2016 16:00:00,39.76
12/12/2016 16:00:00,40.16
12/13/2016 16:00:00,38.14
12/14/2016 16:00:00,37.38
12/15/2016 16:00:00,38.25
12/16/2016 16:00:00,37.79
12/19/2016 16:00:00,37.99
12/20/2016 16:00:00,38.93
12/21/2016 16:00:00,37.76
12/22/2016 16:00:00,37.07
12/23/2016 16:00:00,37.09
12/27/2016 16:00:00,37.42
12/28/2016 16:00:00,36.54
12/29/2016 16:00:00,36.44
12/30/2016 16:00:00,36.02
1/3/2017 16:00:00,36.93
1/4/2017 16:00:00,38.14
1/5/2017 16:00:00,37.31
1/6/2017 16:00:00,37.53
1/9/2017 16:00:00,37.15
1/10/2017 16:00:00,38.2
1/11/2017 16:00:00,38.73
1/12/2017 16:00:00,37.51
1/13/2017 16:00:00,37.88
1/17/2017 16:00:00,37.33
1/18/2017 16:00:00,38
1/19/2017 16:00:00,37.36
1/20/2017 16:00:00,37.7
1/23/2017 16:00:00,37.41
1/24/2017 16:00:00,38.05
1/25/2017 16:00:00,39.01
1/26/2017 16:00:00,38.76
1/27/2017 16:00:00,38.55
1/30/2017 16:00:00,37.31
1/31/2017 16:00:00,38.79
2/1/2017 16:00:00,39.26
2/2/2017 16:00:00,39.01
2/3/2017 16:00:00,40.4
2/6/2017 16:00:00,39.39
2/7/2017 16:00:00,39.41
2/8/2017 16:00:00,39.26
2/9/2017 16:00:00,39.9
2/10/2017 16:00:00,40.43
2/13/2017 16:00:00,40.32
2/14/2017 16:00:00,39.79
2/15/2017 16:00:00,39.78
2/16/2017 16:00:00,39.76
2/17/2017 16:00:00,39.01
2/21/2017 16:00:00,39.72
2/22/2017 16:00:00,38.51
2/23/2017 16:00:00,34
2/24/2017 16:00:00,36.25
2/27/2017 16:00:00,36.48
2/28/2017 16:00:00,35.59
3/1/2017 16:00:00,37.5
3/2/2017 16:00:00,36.6
3/3/2017 16:00:00,36.76
3/6/2017 16:00:00,36.74
3/7/2017 16:00:00,35.96
3/8/2017 16:00:00,35.15
3/9/2017 16:00:00,34.53
3/10/2017 16:00:00,34.6
3/13/2017 16:00:00,35.16
3/14/2017 16:00:00,34.34
3/15/2017 16:00:00,35.09
3/16/2017 16:00:00,35.27
3/17/2017 16:00:00,35.62
3/20/2017 16:00:00,35.3
3/21/2017 16:00:00,33.85
3/22/2017 16:00:00,32.96
3/23/2017 16:00:00,33.17
3/24/2017 16:00:00,33.06
3/27/2017 16:00:00,32.82
3/28/2017 16:00:00,33.14
3/29/2017 16:00:00,33.98
3/30/2017 16:00:00,34.81
3/31/2017 16:00:00,34.94
4/3/2017 16:00:00,34.25
4/4/2017 16:00:00,33.91
4/5/2017 16:00:00,34.38
4/6/2017 16:00:00,34.89
4/7/2017 16:00:00,34.85
4/10/2017 16:00:00,35.1
4/11/2017 16:00:00,35.63
4/12/2017 16:00:00,34.03
4/13/2017 16:00:00,33.44
4/17/2017 16:00:00,33.33
4/18/2017 16:00:00,33.56
4/19/2017 16:00:00,33.65
4/20/2017 16:00:00,34.51
4/21/2017 16:00:00,34.11
4/24/2017 16:00:00,34.97
4/25/2017 16:00:00,35.97
4/26/2017 16:00:00,36.31
4/27/2017 16:00:00,36.85
4/28/2017 16:00:00,36.51
5/1/2017 16:00:00,36.71
5/2/2017 16:00:00,36.02
5/3/2017 16:00:00,35.36
5/4/2017 16:00:00,34.68
5/5/2017 16:00:00,35.45
5/8/2017 16:00:00,35.4
5/9/2017 16:00:00,35.02
5/10/2017 16:00:00,35.32
5/11/2017 16:00:00,35.12
5/12/2017 16:00:00,35.35
5/15/2017 16:00:00,35.64
5/16/2017 16:00:00,36.05
5/17/2017 16:00:00,34.42
5/18/2017 16:00:00,34.43
5/19/2017 16:00:00,34.91
5/22/2017 16:00:00,35.79
5/23/2017 16:00:00,36.14
5/24/2017 16:00:00,36.02
5/25/2017 16:00:00,35.39
5/26/2017 16:00:00,35.88
5/30/2017 16:00:00,34.73
5/31/2017 16:00:00,34.35
6/1/2017 16:00:00,35.26
6/2/2017 16:00:00,35.45
6/5/2017 16:00:00,35.11
6/6/2017 16:00:00,34.88
6/7/2017 16:00:00,34.24
6/8/2017 16:00:00,35.11
6/9/2017 16:00:00,36.34
6/12/2017 16:00:00,36.12
6/13/2017 16:00:00,36.41
6/14/2017 16:00:00,35.24
6/15/2017 16:00:00,34.76
6/16/2017 16:00:00,34.83
6/19/2017 16:00:00,34.83
6/20/2017 16:00:00,33.96
6/21/2017 16:00:00,32.82
6/22/2017 16:00:00,33.19
6/23/2017 16:00:00,32.77
6/26/2017 16:00:00,32.51
6/27/2017 16:00:00,32.24
6/28/2017 16:00:00,33.15
6/29/2017 16:00:00,34.61
6/30/2017 16:00:00,34.73
7/3/2017 16:00:00,37.65
7/5/2017 16:00:00,35.65
7/6/2017 16:00:00,35.21
7/7/2017 16:00:00,35.21
7/10/2017 16:00:00,35.44
7/11/2017 16:00:00,35.36
7/12/2017 16:00:00,35.34
7/13/2017 16:00:00,35.3
7/14/2017 16:00:00,35.24
7/17/2017 16:00:00,35.16
7/18/2017 16:00:00,35.07
7/19/2017 16:00:00,35.43
7/20/2017 16:00:00,35.46
7/21/2017 16:00:00,34.83
7/24/2017 16:00:00,34.83
7/25/2017 16:00:00,34.94
7/26/2017 16:00:00,34.35
7/27/2017 16:00:00,35.37
7/28/2017 16:00:00,35.01
7/31/2017 16:00:00,34
8/1/2017 16:00:00,33.82
8/2/2017 16:00:00,33.73
8/3/2017 16:00:00,33.69
8/4/2017 16:00:00,34.31
8/7/2017 16:00:00,34.25
8/8/2017 16:00:00,34.61
8/9/2017 16:00:00,34.38
8/10/2017 16:00:00,33.9
8/11/2017 16:00:00,33.74
8/14/2017 16:00:00,33.91
8/15/2017 16:00:00,33.7
8/16/2017 16:00:00,33.6
8/17/2017 16:00:00,33
8/18/2017 16:00:00,32.79
8/21/2017 16:00:00,32.72
8/22/2017 16:00:00,33.23
8/23/2017 16:00:00,33.13
8/24/2017 16:00:00,33.02
8/25/2017 16:00:00,33.32
8/28/2017 16:00:00,33
8/29/2017 16:00:00,33.13
8/30/2017 16:00:00,33.36
8/31/2017 16:00:00,33.74
9/1/2017 16:00:00,34.39
9/5/2017 16:00:00,34.35
9/6/2017 16:00:00,34.15
9/7/2017 16:00:00,34.67
9/8/2017 16:00:00,35.11
9/11/2017 16:00:00,36.06
9/12/2017 16:00:00,35.74
9/13/2017 16:00:00,35.9
9/14/2017 16:00:00,36.26
9/15/2017 16:00:00,37.17
9/18/2017 16:00:00,37.96
9/19/2017 16:00:00,37.74
9/20/2017 16:00:00,37.34
9/21/2017 16:00:00,37.31
9/22/2017 16:00:00,38.28
9/25/2017 16:00:00,38.24
9/26/2017 16:00:00,38.2
9/27/2017 16:00:00,39.17
9/28/2017 16:00:00,39.27
9/29/2017 16:00:00,39.23
10/2/2017 16:00:00,40.25
10/3/2017 16:00:00,40.3
10/4/2017 16:00:00,39.9
10/5/2017 16:00:00,40.26
10/6/2017 16:00:00,40.56
10/9/2017 16:00:00,42.59
10/10/2017 16:00:00,42.91
10/11/2017 16:00:00,43.16
10/12/2017 16:00:00,43.43
10/13/2017 16:00:00,43.45
10/16/2017 16:00:00,43.6
10/17/2017 16:00:00,42.82
10/18/2017 16:00:00,42.96
10/19/2017 16:00:00,42.85
10/20/2017 16:00:00,42.74
10/23/2017 16:00:00,42.52
10/24/2017 16:00:00,42.54
10/25/2017 16:00:00,42.06
10/26/2017 16:00:00,44.88
10/27/2017 16:00:00,44.94
10/30/2017 16:00:00,44.01
10/31/2017 16:00:00,43.5
11/1/2017 16:00:00,44.27
11/2/2017 16:00:00,44.28
11/3/2017 16:00:00,44.31
11/6/2017 16:00:00,45.32
11/7/2017 16:00:00,45.16
11/8/2017 16:00:00,45.1
11/9/2017 16:00:00,44.34
11/10/2017 16:00:00,44.34
11/13/2017 16:00:00,44.86
11/14/2017 16:00:00,44.26
11/15/2017 16:00:00,43.92
11/16/2017 16:00:00,44.23
11/17/2017 16:00:00,45.6
11/20/2017 16:00:00,44.91
11/21/2017 16:00:00,45.72
11/22/2017 16:00:00,46.31
11/24/2017 13:00:00,46.58
11/27/2017 16:00:00,46.5
11/28/2017 16:00:00,47.22
11/29/2017 16:00:00,47.5
11/30/2017 16:00:00,48.68
12/1/2017 16:00:00,48.29
12/4/2017 16:00:00,47.58
12/5/2017 16:00:00,46.57
12/6/2017 16:00:00,46.01
12/7/2017 16:00:00,45.99
12/8/2017 16:00:00,45.65
12/11/2017 16:00:00,45.01
12/12/2017 16:00:00,45.03
12/13/2017 16:00:00,45.22
12/14/2017 16:00:00,44.25
12/15/2017 16:00:00,45.45
12/18/2017 16:00:00,46.65
12/19/2017 16:00:00,45.51
12/20/2017 16:00:00,45.6
12/21/2017 16:00:00,46.02
12/22/2017 16:00:00,46.09
12/26/2017 16:00:00,46.51
12/27/2017 16:00:00,46.8
12/28/2017 16:00:00,46.81
12/29/2017 16:00:00,46.86
1/2/2018 16:00:00,48.39
1/3/2018 16:00:00,50.99
1/4/2018 16:00:00,52.73
1/5/2018 16:00:00,51.79
1/8/2018 16:00:00,52.62
1/9/2018 16:00:00,52.03
1/10/2018 16:00:00,52.47
1/11/2018 16:00:00,54.5
1/12/2018 16:00:00,54.82
1/16/2018 16:00:00,53.03
1/17/2018 16:00:00,53.1
1/18/2018 16:00:00,52.18
1/19/2018 16:00:00,53.13
1/22/2018 16:00:00,52.86
1/23/2018 16:00:00,52.69
1/24/2018 16:00:00,51.87
1/25/2018 16:00:00,51.69
1/26/2018 16:00:00,51.61
1/29/2018 16:00:00,50.81
1/30/2018 16:00:00,50.03
1/31/2018 16:00:00,49.57
2/1/2018 16:00:00,49.45
2/2/2018 16:00:00,48.63
2/5/2018 16:00:00,46.61
2/6/2018 16:00:00,46.66
2/7/2018 16:00:00,46.3
2/8/2018 16:00:00,44.64
2/9/2018 16:00:00,45.06
2/12/2018 16:00:00,46.99
2/13/2018 16:00:00,47.7
2/14/2018 16:00:00,48.64
2/15/2018 16:00:00,49.29
2/16/2018 16:00:00,50.01
2/20/2018 16:00:00,49.97
2/21/2018 16:00:00,49.71
2/22/2018 16:00:00,55.85
2/23/2018 16:00:00,58.71
2/26/2018 16:00:00,58.09
2/27/2018 16:00:00,56.89
2/28/2018 16:00:00,55.11
3/1/2018 16:00:00,55.92
3/2/2018 16:00:00,53.58
3/5/2018 16:00:00,55.04
3/6/2018 16:00:00,56.73
3/7/2018 16:00:00,57.99
3/8/2018 16:00:00,59.88
3/9/2018 16:00:00,60.62
3/12/2018 16:00:00,61.3
3/13/2018 16:00:00,60.73
3/14/2018 16:00:00,59.93
3/15/2018 16:00:00,59.6
3/16/2018 16:00:00,59.87
3/19/2018 16:00:00,59.29
3/20/2018 16:00:00,60.26
3/21/2018 16:00:00,60.86
3/22/2018 16:00:00,59.4
3/23/2018 16:00:00,57.76
3/26/2018 16:00:00,59.44
3/27/2018 16:00:00,58.48
3/28/2018 16:00:00,58.09
3/29/2018 16:00:00,59.03
4/2/2018 16:00:00,57.44
4/3/2018 16:00:00,59.19
4/4/2018 16:00:00,59.81
4/5/2018 16:00:00,61.84
4/6/2018 16:00:00,59.55
4/9/2018 16:00:00,58.97
4/10/2018 16:00:00,59.68
4/11/2018 16:00:00,59.74
4/12/2018 16:00:00,59.58
4/13/2018 16:00:00,59.67
4/16/2018 16:00:00,60.25
4/17/2018 16:00:00,60.71
4/18/2018 16:00:00,60.48
4/19/2018 16:00:00,61.18
4/20/2018 16:00:00,61.94
4/23/2018 16:00:00,59.14
4/24/2018 16:00:00,57.9
4/25/2018 16:00:00,58.03
4/26/2018 16:00:00,58.64
4/27/2018 16:00:00,57.81
4/30/2018 16:00:00,56.74
5/1/2018 16:00:00,57.57
5/2/2018 16:00:00,58.5
5/3/2018 16:00:00,58.42
5/4/2018 16:00:00,59.08
5/7/2018 16:00:00,59.05
5/8/2018 16:00:00,61.22
5/9/2018 16:00:00,61.59
5/10/2018 16:00:00,61.76
5/11/2018 16:00:00,60.93
5/14/2018 16:00:00,61.6
5/15/2018 16:00:00,61.5
5/16/2018 16:00:00,62.25
5/17/2018 16:00:00,62.98
5/18/2018 16:00:00,64.25
5/21/2018 16:00:00,65.35
5/22/2018 16:00:00,65.28
5/23/2018 16:00:00,64.06
5/24/2018 16:00:00,63.64
5/25/2018 16:00:00,63.12
5/29/2018 16:00:00,63.51
5/30/2018 16:00:00,64.84
5/31/2018 16:00:00,64.43
6/1/2018 16:00:00,67.99
6/4/2018 16:00:00,68.24
6/5/2018 16:00:00,69.93
6/6/2018 16:00:00,70.16
6/7/2018 16:00:00,72.6
